Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Image URL
1302,42,Male,Shirt,Clothing,54,Maine,M,Orange,Fall,5,No,Express,Yes,Yes,21,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1351
1303,23,Male,Sneakers,Footwear,25,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1352
1304,34,Male,Blouse,Clothing,32,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1353
1305,64,Male,Backpack,Accessories,63,Montana,S,Orange,Spring,4,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1354
1306,31,Male,Pants,Clothing,56,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1355
1307,54,Male,Sweater,Clothing,33,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1356
1308,23,Male,Coat,Outerwear,32,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1357
1309,59,Male,Dress,Clothing,38,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1358
1310,32,Male,Blouse,Clothing,21,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1359
1311,43,Male,Hoodie,Clothing,59,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1360
1312,32,Male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1361
1313,66,Male,T-shirt,Clothing,79,Missouri,M,Violet,Winter,3,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1362
1314,70,Male,Shoes,Footwear,28,Missouri,M,Lavender,Summer,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1363
1315,42,Male,Boots,Footwear,67,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1364
1316,56,Male,Shorts,Clothing,75,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1365
1317,28,Male,Belt,Accessories,32,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1366
1318,28,Male,Pants,Clothing,43,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1367
1319,52,Male,Shorts,Clothing,93,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1368
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,M,Magenta,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1369
1321,56,Male,Hat,Accessories,31,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1370
1322,59,Male,T-shirt,Clothing,84,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1371
1323,,Male,Pants,Clothing,74,Washington,M,Violet,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1372
1324,58,Male,Shorts,Clothing,62,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1373
1325,39,Male,Jewelry,Accessories,77,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1374
1326,28,Male,Backpack,Accessories,73,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1375
1327,40,Male,Shoes,Footwear,50,Texas,M,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1376
1328,52,Male,Coat,Outerwear,40,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1377
1329,37,Male,Sweater,Clothing,97,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1378
1330,70,Male,Gloves,Accessories,63,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1379
1331,30,Male,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1380
1332,38,Male,Socks,Clothing,91,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1381
1333,66,Male,Hoodie,Clothing,60,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1382
1334,29,Male,Pants,Clothing,69,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1383
1335,46,Male,Coat,Outerwear,52,West Virginia,S,White,Spring,4.2,No,Store Pickup,Yes,Yes,12,Venmo,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1384
1336,56,Male,Boots,Footwear,49,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1385
1337,23,Male,Sneakers,Footwear,85,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1386
1338,37,Male,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1387
1339,56,Male,Handbag,Accessories,51,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1388
1340,36,Male,Belt,Accessories,56,Indiana,L,Olive,Winter,5,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1389
1341,40,Male,Belt,Accessories,72,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1390
1342,26,Male,Hoodie,Clothing,27,Rhode Island,XL,Yellow,Fall,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1391
1343,57,Male,Sunglasses,Accessories,43,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1392
1344,68,Male,Sneakers,Footwear,56,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1393
1345,56,Male,T-shirt,Clothing,37,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1394
1346,40,Male,Dress,Clothing,21,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1395
1347,44,Male,Hoodie,Clothing,91,Mississippi,L,White,Winter,3,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1396
1348,44,Male,Sweater,Clothing,95,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1397
1349,19,Male,Belt,Accessories,54,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1398
1350,21,Male,Socks,Clothing,36,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1399
1351,31,Male,Sunglasses,Accessories,71,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,1,Cash,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1400
1352,30,Male,Coat,Outerwear,31,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1401
1353,65,Male,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1402
1354,39,Male,Pants,Clothing,83,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1403
1355,64,Male,Backpack,Accessories,42,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1404
1356,59,Male,Shorts,Clothing,91,Florida,M,Blue,Summer,3,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1405
1357,49,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1406
1358,24,Male,Backpack,Accessories,66,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1407
1359,19,Male,Scarf,Accessories,22,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1408
1360,27,Male,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1409
1361,56,Male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1410
1362,49,Male,Dress,Clothing,32,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1411
1363,41,Male,Coat,Outerwear,46,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,29,Cash,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1412
1364,36,Male,Blouse,Clothing,90,Wisconsin,L,Red,Summer,4,No,Express,Yes,Yes,47,PayPal,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1413
1365,68,Male,Hat,Accessories,75,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1414
1366,28,Male,Handbag,Accessories,69,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1415
1367,45,Male,Belt,Accessories,40,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1416
1368,60,Male,Belt,Accessories,63,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,25,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1417
1369,21,Male,Shirt,Clothing,36,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1418
1370,32,Male,Shoes,Footwear,75,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1419
1371,27,Male,Scarf,Accessories,67,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1420
1372,40,Male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1421
1373,64,Male,Blouse,Clothing,61,Michigan,M,Gray,Fall,4,No,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1422
1374,18,Male,Gloves,Accessories,40,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1423
1375,22,Male,Handbag,Accessories,97,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1424
1376,42,Male,Sneakers,Footwear,31,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1425
1377,57,Male,Sandals,Footwear,65,New Jersey,L,Pink,Spring,5,No,Free Shipping,Yes,Yes,24,PayPal,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1426
1378,33,Male,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3,No,Next Day Air,Yes,Yes,42,Venmo,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1427
1379,37,Male,Jacket,Outerwear,49,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1428
1380,21,Male,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1429
1381,51,Male,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1430
1382,30,Male,Shoes,Footwear,86,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1431
1383,68,Male,Jacket,Outerwear,55,Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1432
1384,36,Male,Scarf,Accessories,58,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,Yes,4,Venmo,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1433
1385,46,Male,Sneakers,Footwear,96,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8,Bank Transfer,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1434
1386,41,Male,Jewelry,Accessories,64,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1435
1387,68,Male,Jacket,Outerwear,56,Oregon,M,Silver,Fall,4,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1436
1388,21,Male,Blouse,Clothing,85,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1437
1389,62,Male,Dress,Clothing,23,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,40,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1438
1390,,Male,Scarf,Accessories,72,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1439
1391,25,Male,Hat,Accessories,38,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,42,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1440
1392,53,Male,Blouse,Clothing,29,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1441
1393,31,Male,Gloves,Accessories,46,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1442
1394,46,Male,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,Yes,14,PayPal,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1443
1395,26,Male,Coat,Outerwear,43,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,39,Cash,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1444
1396,47,Male,Scarf,Accessories,32,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1445
1397,37,Male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3,No,Next Day Air,Yes,Yes,49,Debit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1446
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,33,PayPal,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1447
1399,30,Male,Dress,Clothing,45,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1448
1400,19,Male,Hat,Accessories,81,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,48,Venmo,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1449
1401,36,Male,Backpack,Accessories,23,Nevada,M,Red,Fall,3.6,No,Next Day Air,Yes,Yes,22,Credit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1450
1402,23,Male,Sandals,Footwear,59,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1451
1403,62,Male,Sunglasses,Accessories,21,North Dakota,L,White,Summer,3.1,No,Express,Yes,Yes,47,PayPal,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1452
1404,26,Male,Backpack,Accessories,20,Georgia,M,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1453
1405,36,Male,Jewelry,Accessories,28,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,10,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1454
1406,33,Male,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1455
1407,32,Male,Shirt,Clothing,46,Washington,L,Turquoise,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1456
1408,56,Male,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,Yes,11,Credit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1457
1409,58,Male,Blouse,Clothing,58,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1458
1410,34,Male,Backpack,Accessories,50,Idaho,M,Blue,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.1459
